Dataset,Full name dataset,CxG link,h5ad link,Reference_DOI,Bionetworks reference,Bionetworks reference,Standard category cell_type present? (T/F),Author Category Cell Type Field Name,Content,Value type(s),Notes,Study Short Name,CxG Dataset Collection,Is the dataset Normal or Normal/Diseased,Stage
DNA methylation of brain cells -- CG methylation of Non-neuronal Cells (snmC-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/0500e103-38db-456d-9c3f-b96b8a693ab2.cxg/,https://datasets.cellxgene.cziscience.com/a991b447-9473-4978-b2bd-190cf4a26825.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_SubType,cell types,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- CG methylation of Non-neuronal Cells (snmC-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/0500e103-38db-456d-9c3f-b96b8a693ab2.cxg/,https://datasets.cellxgene.cziscience.com/a991b447-9473-4978-b2bd-190cf4a26825.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_pool,other,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Excitatory Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/3ed61f1e-bd31-411e-b4aa-9729e8437732.cxg/,https://datasets.cellxgene.cziscience.com/f62628d2-3c79-4c17-a77c-a09897080360.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_MajorType,cell types,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Excitatory Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/3ed61f1e-bd31-411e-b4aa-9729e8437732.cxg/,https://datasets.cellxgene.cziscience.com/f62628d2-3c79-4c17-a77c-a09897080360.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_SubType,cell types,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Excitatory Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/3ed61f1e-bd31-411e-b4aa-9729e8437732.cxg/,https://datasets.cellxgene.cziscience.com/f62628d2-3c79-4c17-a77c-a09897080360.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_Region,other,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Excitatory Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/3ed61f1e-bd31-411e-b4aa-9729e8437732.cxg/,https://datasets.cellxgene.cziscience.com/f62628d2-3c79-4c17-a77c-a09897080360.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_pool,other,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/a12d95f7-480f-4c8a-bf24-302175b27bc4.cxg/,https://datasets.cellxgene.cziscience.com/43b216d8-b988-4ade-8263-55c45f1944db.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_MajorType,cell types,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/a12d95f7-480f-4c8a-bf24-302175b27bc4.cxg/,https://datasets.cellxgene.cziscience.com/43b216d8-b988-4ade-8263-55c45f1944db.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_SubType,cell types,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/a12d95f7-480f-4c8a-bf24-302175b27bc4.cxg/,https://datasets.cellxgene.cziscience.com/43b216d8-b988-4ade-8263-55c45f1944db.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_Region,other,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- non-CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/a12d95f7-480f-4c8a-bf24-302175b27bc4.cxg/,https://datasets.cellxgene.cziscience.com/43b216d8-b988-4ade-8263-55c45f1944db.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_pool,other,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/33da10b0-9c1d-4c82-9b14-c67cdcf9fae5.cxg/,https://datasets.cellxgene.cziscience.com/e4ee90d9-a9b1-4b12-a2e9-9cbce715ee06.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_MajorType,cell types,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/33da10b0-9c1d-4c82-9b14-c67cdcf9fae5.cxg/,https://datasets.cellxgene.cziscience.com/e4ee90d9-a9b1-4b12-a2e9-9cbce715ee06.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_SubType,cell types,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/33da10b0-9c1d-4c82-9b14-c67cdcf9fae5.cxg/,https://datasets.cellxgene.cziscience.com/e4ee90d9-a9b1-4b12-a2e9-9cbce715ee06.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_Region,other,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
DNA methylation of brain cells -- CG methylation of Inhibitory and Subcortical Neurons (snm3C-seq),Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,https://cellxgene.cziscience.com/e/33da10b0-9c1d-4c82-9b14-c67cdcf9fae5.cxg/,https://datasets.cellxgene.cziscience.com/e4ee90d9-a9b1-4b12-a2e9-9cbce715ee06.h5ad,https://doi.org/10.1126/science.adf5357,,T,T,_pool,other,abbreviations,,Tian et al. (2023) Science,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (10x),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/d7291f04-fbbb-4d65-990a-f01fa44e915b.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,subclass_label,cell types,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (10x),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/d7291f04-fbbb-4d65-990a-f01fa44e915b.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,class_label,cell types,normal,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (10x),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/d7291f04-fbbb-4d65-990a-f01fa44e915b.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,cluster_label,cell types,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (10x),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/d7291f04-fbbb-4d65-990a-f01fa44e915b.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,cluster_order,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (10x),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/d7291f04-fbbb-4d65-990a-f01fa44e915b.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,full_genotype_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (10x),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/d7291f04-fbbb-4d65-990a-f01fa44e915b.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,neighborhood_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (10x),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/d7291f04-fbbb-4d65-990a-f01fa44e915b.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,region_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,subclass_label,cell types,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,class_label,cell types,normal,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,cluster_label,cell types,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,cluster_order,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,cortical_layer_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,facs_population_plan_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,full_genotype_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,injection_materials_id,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,injection_method_id,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,injection_roi_id,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,neighborhood_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,orig_study,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
Single-cell RNA-seq for all cortical & hippocampal regions (SMART-Seq v4),A taxonomy of transcriptomic cell types across the isocortex and hippocampal formation,https://cellxgene.cziscience.com/e/812fa7bd-db15-4357-b2c9-efc8e1eb0450.cxg/,https://datasets.cellxgene.cziscience.com/fdd2ff73-9163-4648-90da-b218573c2bee.h5ad,https://doi.org/10.1016/j.cell.2021.04.021,,T,T,region_label,other,abbreviations,,Yao et al. (2021) Cell,https://cellxgene.cziscience.com/collections/e3aa612b-0d7d-4d3f-bbea-b8972a74dd4b,Normal,Adult
An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,https://cellxgene.cziscience.com/e/35081d47-99bf-4507-9541-735428df9a9f.cxg/,https://datasets.cellxgene.cziscience.com/83bde98b-fc88-4147-a217-1f1ffa508dd2.h5ad,https://doi.org/10.1038/s41586-021-03500-8,,T,T,temp_class_label,cell types,abbreviations,,Yao et al. (2021) Nature,https://cellxgene.cziscience.com/collections/ae1420fe-6630-46ed-8b3d-cc6056a66467,Normal,Adult
An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,https://cellxgene.cziscience.com/e/35081d47-99bf-4507-9541-735428df9a9f.cxg/,https://datasets.cellxgene.cziscience.com/83bde98b-fc88-4147-a217-1f1ffa508dd2.h5ad,https://doi.org/10.1038/s41586-021-03500-8,,T,T,BICCN_class_label,cell types,normal,,Yao et al. (2021) Nature,https://cellxgene.cziscience.com/collections/ae1420fe-6630-46ed-8b3d-cc6056a66467,Normal,Adult
An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,https://cellxgene.cziscience.com/e/35081d47-99bf-4507-9541-735428df9a9f.cxg/,https://datasets.cellxgene.cziscience.com/83bde98b-fc88-4147-a217-1f1ffa508dd2.h5ad,https://doi.org/10.1038/s41586-021-03500-8,,T,T,BICCN_cluster_label,cell types,abbreviations,,Yao et al. (2021) Nature,https://cellxgene.cziscience.com/collections/ae1420fe-6630-46ed-8b3d-cc6056a66467,Normal,Adult
An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,https://cellxgene.cziscience.com/e/35081d47-99bf-4507-9541-735428df9a9f.cxg/,https://datasets.cellxgene.cziscience.com/83bde98b-fc88-4147-a217-1f1ffa508dd2.h5ad,https://doi.org/10.1038/s41586-021-03500-8,,T,T,BICCN_project,other,normal,,Yao et al. (2021) Nature,https://cellxgene.cziscience.com/collections/ae1420fe-6630-46ed-8b3d-cc6056a66467,Normal,Adult
